Customer_ID,Age,Shade,Purchase_Date,Price_NPR,Brand
5715,23,Red Wine,2024-02-24,700,BBlunt
5716,27,Blonde,2024-08-06,600,Godrej
5717,23,Mahogany,2024-04-13,550,BBlunt
5718,26,Burgundy,2023-05-27,650,L’Oreal
5719,21,Burgundy,2023-11-20,600,Godrej
5720,19,Mahogany,2025-01-02,600,Godrej
5721,23,Mahogany,2023-07-04,800,BBlunt
5722,28,Mahogany,2025-03-08,850,Garnier
5723,23,Red Wine,2023-03-24,550,Garnier
5724,25,Blonde,2024-05-14,750,L’Oreal
5725,16,Copper,2023-12-07,650,Revlon
5726,19,Dark Brown,2024-10-08,800,Revlon
5727,19,Mahogany,2023-07-01,850,L’Oreal
5728,22,Blonde,2023-11-17,850,Revlon
5729,26,Blue Black,2024-10-11,600,Schwarzkopf
5730,22,Burgundy,2023-03-01,650,Schwarzkopf
5731,28,Burgundy,2023-01-05,900,Schwarzkopf
5732,26,Dark Brown,2024-04-07,750,Streax
5733,23,Dark Brown,2023-10-08,900,Streax
5734,26,Ash Brown,2023-08-03,900,Schwarzkopf
5735,20,Blue Black,2025-02-18,900,BBlunt
5736,22,Copper,2025-03-03,850,Garnier
5737,23,Dark Brown,2023-06-22,600,L’Oreal
5738,24,Mahogany,2024-08-13,850,BBlunt
5739,18,Mahogany,2025-02-21,550,Schwarzkopf
5740,18,Copper,2023-06-12,850,L’Oreal
5741,19,Red Wine,2024-05-16,650,Garnier
5742,20,Blue Black,2025-03-15,850,Revlon
5743,25,Mahogany,2025-02-20,850,BBlunt
5744,16,Dark Brown,2025-03-09,900,Garnier
5745,22,Ash Brown,2023-04-01,800,L’Oreal
5746,24,Blonde,2023-05-13,550,Godrej
5747,23,Burgundy,2024-09-21,750,BBlunt
5748,20,Blue Black,2024-03-20,750,Streax
5749,19,Burgundy,2024-10-10,650,L’Oreal
5750,27,Blonde,2024-03-15,750,L’Oreal
5751,22,Blue Black,2024-02-18,700,Streax
5752,20,Dark Brown,2024-03-15,800,Garnier
5753,22,Blonde,2024-05-03,650,L’Oreal
5754,27,Mahogany,2024-01-28,850,BBlunt
5755,16,Copper,2023-01-05,700,Schwarzkopf
5756,16,Mahogany,2023-02-08,750,Streax
5757,25,Dark Brown,2024-06-30,850,BBlunt
5758,28,Copper,2023-07-24,650,Streax
5759,18,Mahogany,2025-01-18,900,L’Oreal
5760,26,Blonde,2024-01-18,700,Garnier
5761,17,Blonde,2023-01-15,750,BBlunt
5762,17,Blonde,2023-11-26,600,Godrej
5763,22,Burgundy,2025-02-14,600,Schwarzkopf
5764,27,Dark Brown,2025-05-03,550,Streax
5765,25,Blonde,2024-06-27,600,Revlon
5766,17,Mahogany,2023-07-15,900,Garnier
5767,26,Ash Brown,2023-01-19,700,Garnier
5768,19,Dark Brown,2024-11-23,900,Revlon
5769,17,Blonde,2023-01-05,800,Revlon
5770,21,Ash Brown,2024-10-03,600,BBlunt
5771,23,Copper,2025-01-21,650,L’Oreal
5772,25,Mahogany,2023-09-12,650,L’Oreal
5773,19,Blonde,2023-08-20,650,Godrej
5774,20,Burgundy,2024-12-11,600,Schwarzkopf
5775,19,Burgundy,2023-12-19,850,Streax
5776,18,Copper,2023-11-16,900,L’Oreal
5777,20,Ash Brown,2023-05-13,600,Godrej
5778,24,Red Wine,2023-04-16,550,Godrej
5779,23,Burgundy,2024-01-28,800,Garnier
5780,23,Dark Brown,2024-05-30,850,Garnier
5781,23,Burgundy,2024-08-25,800,Schwarzkopf
5782,27,Burgundy,2023-11-10,850,BBlunt
5783,23,Mahogany,2023-06-21,850,Revlon
5784,22,Burgundy,2023-03-08,750,Revlon
5785,23,Blue Black,2025-04-23,550,Schwarzkopf
5786,26,Blonde,2023-02-16,700,Godrej
5787,23,Copper,2023-11-02,650,Schwarzkopf
5788,28,Burgundy,2023-10-25,600,Revlon
5789,23,Red Wine,2024-04-11,750,Godrej
5790,27,Dark Brown,2025-01-15,750,Revlon
5791,25,Red Wine,2024-06-16,850,BBlunt
5792,22,Burgundy,2024-09-02,600,Garnier
5793,27,Burgundy,2024-06-20,550,Garnier
5794,16,Blue Black,2023-12-12,750,Godrej
5795,19,Burgundy,2024-03-20,800,Schwarzkopf
5796,28,Burgundy,2024-12-04,550,Revlon
5797,28,Blonde,2023-05-18,600,L’Oreal
5798,19,Red Wine,2023-12-17,850,BBlunt
5799,20,Blue Black,2024-05-16,550,Revlon
5800,25,Red Wine,2024-01-03,850,Streax
5801,21,Blue Black,2025-02-07,800,L’Oreal
5802,19,Red Wine,2023-07-12,650,BBlunt
5803,17,Burgundy,2023-06-18,850,BBlunt
5804,21,Red Wine,2025-04-11,850,Garnier
5805,23,Red Wine,2024-02-18,900,Godrej
5806,23,Blue Black,2023-01-20,600,Revlon
5807,22,Copper,2023-08-22,800,BBlunt
5808,21,Ash Brown,2023-08-18,600,Revlon
5809,17,Blue Black,2025-01-14,800,BBlunt
5810,22,Blue Black,2023-05-15,800,Schwarzkopf
5811,26,Blue Black,2023-08-05,750,Garnier
5812,27,Mahogany,2025-01-21,750,Godrej
5813,20,Copper,2023-01-23,750,L’Oreal
5814,21,Mahogany,2024-08-26,650,L’Oreal
5815,25,Mahogany,2024-05-31,650,Schwarzkopf
5816,23,Blue Black,2023-06-23,800,Streax
5817,23,Ash Brown,2023-05-07,700,Garnier
5818,18,Blue Black,2024-01-11,600,BBlunt
5819,27,Burgundy,2024-12-29,750,Garnier
5820,27,Ash Brown,2024-10-28,600,Godrej
5821,22,Mahogany,2025-03-22,850,L’Oreal
5822,16,Dark Brown,2023-02-08,800,Revlon
5823,16,Red Wine,2024-01-20,550,L’Oreal
5824,22,Red Wine,2024-10-17,800,Streax
5825,25,Copper,2023-09-19,650,Streax
5826,24,Dark Brown,2025-02-28,700,Streax
5827,22,Blonde,2024-07-01,550,Streax
5828,25,Copper,2024-09-30,600,Godrej
5829,20,Ash Brown,2023-02-19,650,BBlunt
5830,23,Mahogany,2024-08-31,750,Garnier
5831,17,Ash Brown,2023-02-19,550,L’Oreal
5832,24,Ash Brown,2024-11-08,650,Streax
5833,21,Red Wine,2023-04-21,600,L’Oreal
5834,28,Blue Black,2024-10-31,800,Streax
5835,24,Burgundy,2025-05-06,600,Revlon
5836,17,Blonde,2023-01-21,550,Garnier
5837,18,Mahogany,2023-02-19,900,Revlon
5838,27,Ash Brown,2024-12-07,550,Revlon
5839,23,Blonde,2023-04-29,800,Streax
5840,16,Ash Brown,2024-03-02,550,BBlunt
5841,25,Dark Brown,2024-03-30,700,L’Oreal
5842,22,Red Wine,2024-01-25,750,Schwarzkopf
5843,22,Burgundy,2023-05-07,650,Garnier
5844,28,Red Wine,2024-07-14,800,BBlunt
5845,16,Blonde,2023-09-16,600,Schwarzkopf
5846,24,Mahogany,2024-04-30,600,BBlunt
5847,23,Ash Brown,2024-12-19,750,Streax
5848,19,Burgundy,2023-06-06,550,Streax
5849,25,Dark Brown,2023-07-30,550,BBlunt
5850,26,Red Wine,2024-12-12,600,Godrej
5851,20,Dark Brown,2024-12-03,750,Godrej
5852,17,Blonde,2024-10-07,600,BBlunt
5853,28,Red Wine,2023-01-10,550,Godrej
5854,24,Ash Brown,2023-11-05,800,Garnier
5855,27,Ash Brown,2024-03-06,650,L’Oreal
5856,27,Dark Brown,2024-11-08,550,Schwarzkopf
5857,21,Mahogany,2023-04-14,800,Streax
5858,18,Burgundy,2024-11-09,650,Garnier
5859,27,Blue Black,2024-06-16,850,L’Oreal
5860,22,Red Wine,2023-10-04,700,Godrej
5861,24,Ash Brown,2024-09-29,750,Schwarzkopf
5862,18,Blonde,2024-09-12,800,Garnier
5863,17,Red Wine,2024-12-18,700,Revlon
5864,22,Mahogany,2023-05-21,550,Streax
5865,22,Mahogany,2024-03-04,850,BBlunt
5866,19,Ash Brown,2025-04-30,750,Streax
5867,26,Ash Brown,2023-04-18,800,L’Oreal
5868,24,Dark Brown,2024-06-07,850,L’Oreal
5869,23,Ash Brown,2025-01-06,900,Revlon
5870,28,Dark Brown,2024-09-24,550,Revlon
5871,28,Copper,2023-05-01,750,BBlunt
5872,16,Blue Black,2023-10-17,900,Godrej
5873,16,Ash Brown,2023-04-27,750,Streax
5874,20,Red Wine,2025-03-14,550,Garnier
5875,21,Red Wine,2023-04-19,550,Garnier
5876,18,Dark Brown,2024-05-24,850,Garnier
5877,28,Copper,2023-07-23,850,Godrej
5878,24,Copper,2024-09-15,800,Streax
5879,27,Burgundy,2023-07-24,750,Streax
5880,25,Blonde,2025-03-07,800,BBlunt
5881,21,Ash Brown,2023-09-27,850,Garnier
5882,19,Dark Brown,2025-05-01,750,L’Oreal
5883,27,Red Wine,2024-06-19,800,L’Oreal
5884,22,Copper,2023-07-26,550,L’Oreal
5885,23,Red Wine,2024-01-02,550,Revlon
5886,24,Red Wine,2024-12-21,900,Revlon
5887,28,Copper,2024-02-24,600,Godrej
5888,26,Blue Black,2023-10-30,850,Garnier
5889,21,Copper,2023-06-14,800,Revlon
5890,21,Copper,2023-02-10,600,L’Oreal
5891,23,Blonde,2024-07-15,600,Revlon
5892,27,Dark Brown,2024-05-23,700,Streax
5893,20,Dark Brown,2023-08-01,750,L’Oreal
5894,18,Copper,2024-12-05,650,Garnier
5895,27,Mahogany,2024-05-07,700,Streax
5896,18,Dark Brown,2023-12-05,850,Godrej
5897,28,Dark Brown,2023-08-29,900,BBlunt
5898,21,Dark Brown,2023-01-03,750,BBlunt
5899,17,Copper,2023-01-14,650,Streax
5900,21,Red Wine,2024-11-18,600,L’Oreal
5901,28,Ash Brown,2023-04-02,900,Revlon
5902,21,Red Wine,2023-04-24,650,Revlon
5903,23,Blonde,2025-05-05,550,L’Oreal
5904,22,Mahogany,2024-08-10,850,Garnier
5905,23,Copper,2024-11-16,900,Streax
5906,24,Blue Black,2024-05-20,550,L’Oreal
5907,21,Burgundy,2023-06-02,800,Garnier
5908,18,Copper,2023-04-03,900,Godrej
5909,25,Ash Brown,2025-03-09,900,Godrej
5910,18,Burgundy,2024-06-07,750,Streax
5911,26,Blue Black,2023-03-18,700,L’Oreal
5912,27,Blonde,2025-01-10,850,Godrej
5913,16,Blonde,2025-01-10,600,Revlon
5914,26,Blue Black,2023-04-14,850,Garnier
5915,28,Red Wine,2023-09-20,750,BBlunt
5916,20,Blue Black,2024-10-21,900,BBlunt
5917,19,Dark Brown,2023-08-25,600,Godrej
5918,24,Dark Brown,2024-04-12,550,Garnier
5919,24,Copper,2023-10-31,850,Revlon
5920,20,Ash Brown,2023-09-28,700,BBlunt
5921,25,Dark Brown,2024-04-20,700,Revlon
5922,19,Mahogany,2023-02-21,550,Revlon
5923,22,Copper,2023-04-13,650,BBlunt
5924,21,Copper,2025-04-12,700,BBlunt
5925,19,Copper,2023-06-28,650,Godrej
5926,28,Burgundy,2023-02-10,600,Streax
5927,28,Burgundy,2025-05-22,700,Garnier
5928,25,Blonde,2023-10-25,800,L’Oreal
5929,17,Copper,2024-01-04,900,Garnier
5930,16,Red Wine,2025-03-31,550,L’Oreal
5931,19,Dark Brown,2024-11-24,900,BBlunt
5932,19,Blonde,2023-11-17,900,Revlon
5933,28,Ash Brown,2024-03-12,850,Garnier
5934,16,Blue Black,2025-01-26,650,Revlon
5935,21,Burgundy,2023-04-29,800,Garnier
5936,19,Copper,2023-04-08,600,Streax
5937,16,Ash Brown,2025-05-21,600,Schwarzkopf
5938,16,Blonde,2025-02-15,700,Garnier
5939,28,Blonde,2023-02-16,700,Revlon
5940,16,Burgundy,2023-01-10,800,Schwarzkopf
5941,23,Blonde,2025-05-22,750,Godrej
5942,25,Red Wine,2023-05-22,750,Streax
5943,23,Blonde,2024-11-10,700,BBlunt
5944,17,Mahogany,2024-10-24,750,Godrej
5945,26,Dark Brown,2023-06-24,550,Godrej
5946,28,Blue Black,2023-12-03,800,Garnier
5947,22,Blonde,2024-01-02,550,BBlunt
5948,23,Dark Brown,2024-03-24,750,Streax
5949,23,Dark Brown,2024-09-28,700,Schwarzkopf
5950,26,Mahogany,2023-10-02,900,Garnier
5951,25,Ash Brown,2025-01-20,900,L’Oreal
5952,26,Blonde,2023-04-06,550,Garnier
5953,28,Red Wine,2024-01-17,600,Schwarzkopf
5954,22,Ash Brown,2025-04-14,850,Revlon
5955,20,Dark Brown,2023-12-17,900,Streax
5956,16,Dark Brown,2023-07-07,900,Streax
5957,27,Copper,2023-04-27,700,Garnier
5958,24,Blonde,2024-02-15,800,L’Oreal
5959,28,Burgundy,2024-02-14,650,Garnier
5960,22,Mahogany,2024-04-12,650,Schwarzkopf
5961,17,Mahogany,2023-10-06,700,Streax
5962,21,Burgundy,2025-05-05,750,L’Oreal
5963,17,Blue Black,2024-01-30,900,BBlunt
5964,16,Dark Brown,2024-12-07,900,Schwarzkopf
5965,22,Copper,2025-05-21,550,Streax
5966,28,Red Wine,2024-05-04,550,Garnier
5967,17,Mahogany,2025-03-30,700,Streax
5968,28,Ash Brown,2024-03-07,600,L’Oreal
5969,17,Dark Brown,2024-10-26,800,Schwarzkopf
5970,28,Red Wine,2025-03-27,750,BBlunt
5971,26,Mahogany,2023-06-20,900,Revlon
5972,20,Copper,2023-04-26,600,Godrej
5973,20,Blue Black,2023-05-16,700,L’Oreal
5974,22,Copper,2024-12-13,700,Revlon
5975,16,Ash Brown,2025-01-13,900,BBlunt
5976,23,Copper,2023-03-02,600,Revlon
5977,18,Red Wine,2025-05-14,650,Garnier
5978,19,Dark Brown,2023-06-13,700,Godrej
5979,24,Ash Brown,2023-04-17,800,L’Oreal
5980,19,Dark Brown,2024-03-02,850,Schwarzkopf
5981,25,Burgundy,2024-08-27,750,Streax
5982,27,Blonde,2024-05-09,600,BBlunt
5983,20,Burgundy,2025-04-01,650,Godrej
5984,22,Red Wine,2024-08-05,600,BBlunt
5985,19,Blonde,2024-11-25,650,Streax
5986,16,Burgundy,2024-03-24,650,Revlon
5987,24,Blonde,2023-07-05,800,BBlunt
5988,19,Mahogany,2024-09-17,750,BBlunt
5989,24,Copper,2024-01-24,700,Revlon
5990,21,Ash Brown,2025-03-08,650,Revlon
5991,16,Blonde,2024-01-03,700,Streax
5992,27,Mahogany,2024-09-18,750,Godrej
5993,18,Copper,2023-01-30,700,L’Oreal
5994,26,Copper,2024-12-01,900,Revlon
5995,17,Blue Black,2025-05-08,800,Godrej
5996,24,Dark Brown,2025-01-14,800,Streax
5997,27,Burgundy,2023-05-14,550,BBlunt
5998,16,Blue Black,2024-05-09,800,BBlunt
5999,28,Dark Brown,2024-05-14,650,Schwarzkopf
6000,24,Dark Brown,2023-04-26,750,Garnier
6001,24,Red Wine,2024-02-26,800,Revlon
6002,23,Mahogany,2024-03-27,600,Streax
6003,23,Blue Black,2023-02-17,750,Godrej
6004,26,Blue Black,2023-03-06,650,Schwarzkopf
6005,27,Dark Brown,2023-09-25,750,Godrej
6006,16,Copper,2024-11-01,800,L’Oreal
6007,26,Mahogany,2023-11-18,600,Schwarzkopf
6008,23,Copper,2023-01-13,550,Streax
6009,25,Ash Brown,2024-12-22,650,Godrej
6010,18,Blonde,2024-11-25,850,Revlon
6011,26,Red Wine,2024-06-21,900,Godrej
6012,22,Red Wine,2025-02-24,650,Garnier
6013,26,Burgundy,2025-01-31,750,BBlunt
6014,16,Copper,2024-08-13,850,BBlunt
6015,16,Blonde,2025-01-11,850,Schwarzkopf
6016,25,Dark Brown,2024-08-01,700,Godrej
6017,28,Burgundy,2023-08-18,850,Godrej
6018,20,Red Wine,2024-11-16,700,Godrej
6019,20,Blonde,2023-12-13,900,Godrej
6020,23,Blue Black,2024-06-15,850,Garnier
6021,22,Ash Brown,2024-06-19,600,Revlon
6022,23,Dark Brown,2024-12-05,550,Garnier
6023,21,Blue Black,2024-12-18,550,Streax
6024,21,Ash Brown,2024-09-25,850,Streax
6025,17,Dark Brown,2023-04-08,750,Garnier
6026,21,Copper,2024-03-19,750,Garnier
6027,20,Mahogany,2024-11-08,700,BBlunt
6028,28,Burgundy,2025-01-14,800,Streax
6029,18,Burgundy,2023-09-12,550,Garnier
6030,21,Mahogany,2024-05-08,800,Godrej
6031,23,Blonde,2023-12-21,550,Garnier
6032,24,Mahogany,2024-11-10,800,Godrej
6033,16,Copper,2024-11-23,800,Schwarzkopf
6034,18,Red Wine,2024-10-18,550,Streax
6035,18,Mahogany,2024-01-30,900,Revlon
6036,26,Ash Brown,2023-06-02,600,BBlunt
6037,23,Red Wine,2025-05-09,600,Revlon
6038,16,Mahogany,2025-04-26,750,Schwarzkopf
6039,20,Burgundy,2024-07-25,800,Revlon
6040,18,Blue Black,2024-09-19,800,BBlunt
6041,17,Ash Brown,2023-02-25,900,Godrej
6042,23,Copper,2023-01-12,800,Schwarzkopf
6043,18,Ash Brown,2024-10-20,900,Schwarzkopf
6044,22,Dark Brown,2023-06-10,800,Godrej
6045,27,Blonde,2024-06-01,800,Godrej
6046,26,Blue Black,2025-05-19,900,BBlunt
6047,16,Ash Brown,2024-04-25,700,Streax
6048,21,Dark Brown,2025-05-22,650,Garnier
6049,18,Mahogany,2024-05-22,800,Streax
6050,23,Ash Brown,2023-06-19,700,L’Oreal
6051,21,Ash Brown,2023-03-18,600,Garnier
6052,27,Ash Brown,2025-02-08,800,Streax
6053,17,Blonde,2024-05-18,600,Garnier
6054,21,Ash Brown,2023-11-25,750,Revlon
6055,22,Ash Brown,2023-09-04,650,L’Oreal
6056,20,Blonde,2023-12-05,550,Godrej
6057,18,Dark Brown,2023-10-12,650,Garnier
6058,19,Red Wine,2023-02-21,800,Streax
6059,19,Blue Black,2024-06-03,800,BBlunt
6060,21,Dark Brown,2023-08-17,900,Garnier
6061,25,Copper,2024-07-17,650,Godrej
6062,16,Red Wine,2024-10-20,650,Streax
6063,26,Burgundy,2024-01-23,750,Garnier
6064,19,Blonde,2024-02-17,850,Schwarzkopf
6065,25,Blonde,2025-04-16,600,Revlon
6066,28,Ash Brown,2023-08-29,900,Revlon
6067,19,Ash Brown,2023-03-22,550,Garnier
6068,25,Copper,2024-04-15,900,Revlon
6069,16,Burgundy,2024-03-30,850,BBlunt
6070,24,Ash Brown,2025-03-31,650,L’Oreal
6071,19,Mahogany,2024-08-09,550,Garnier
6072,22,Ash Brown,2024-04-03,650,BBlunt
6073,27,Ash Brown,2023-04-01,900,Schwarzkopf
6074,18,Mahogany,2025-05-27,600,BBlunt
6075,25,Burgundy,2024-05-25,550,BBlunt
6076,27,Mahogany,2024-04-02,850,Schwarzkopf
6077,18,Blonde,2023-11-20,700,Godrej
6078,23,Mahogany,2023-05-02,600,Garnier
6079,23,Blue Black,2024-05-24,850,Garnier
6080,26,Blonde,2025-02-02,550,Garnier
6081,27,Ash Brown,2024-10-31,650,L’Oreal
6082,16,Copper,2023-01-19,850,BBlunt
6083,25,Blonde,2023-04-16,650,Garnier
6084,17,Burgundy,2024-02-18,600,Revlon
6085,23,Burgundy,2024-02-27,600,Godrej
6086,16,Mahogany,2023-02-06,850,Schwarzkopf
6087,27,Blonde,2024-07-24,650,Schwarzkopf
6088,23,Ash Brown,2024-07-16,550,L’Oreal
6089,23,Burgundy,2023-01-01,850,Streax
6090,17,Red Wine,2025-04-25,700,Schwarzkopf
6091,19,Ash Brown,2023-04-04,900,Godrej
6092,21,Red Wine,2025-03-21,750,Streax
6093,27,Blue Black,2024-09-10,600,BBlunt
6094,26,Red Wine,2024-09-25,650,Schwarzkopf
6095,24,Dark Brown,2024-10-14,550,Streax
6096,23,Burgundy,2023-11-08,600,Streax
6097,27,Mahogany,2024-06-04,550,Schwarzkopf
6098,23,Blue Black,2024-07-29,600,Revlon
6099,22,Blonde,2023-07-31,650,BBlunt
6100,28,Ash Brown,2024-11-01,550,Garnier
6101,24,Burgundy,2024-11-18,650,Godrej
6102,17,Blue Black,2024-04-12,550,Schwarzkopf
6103,18,Blue Black,2023-12-16,600,Revlon
6104,25,Dark Brown,2024-01-08,750,Godrej
6105,23,Burgundy,2025-04-25,900,Streax
6106,21,Blonde,2023-02-25,900,L’Oreal
6107,25,Blonde,2025-04-16,750,Revlon
6108,24,Mahogany,2023-08-17,900,Streax
6109,25,Copper,2025-05-14,850,L’Oreal
6110,19,Red Wine,2024-04-10,700,Schwarzkopf
6111,23,Blonde,2023-12-06,700,Revlon
6112,25,Dark Brown,2024-07-27,850,Garnier
6113,18,Mahogany,2025-02-24,850,Streax
6114,18,Red Wine,2024-09-26,800,Godrej
6115,23,Blue Black,2024-09-06,650,Godrej
6116,20,Burgundy,2024-04-29,550,Streax
6117,18,Blonde,2025-01-03,700,Streax
6118,25,Mahogany,2024-11-03,600,BBlunt
6119,26,Blue Black,2024-01-08,850,Revlon
6120,16,Blonde,2025-01-03,900,Revlon
6121,18,Ash Brown,2024-04-08,750,Streax
6122,27,Copper,2023-04-27,550,L’Oreal
6123,24,Blue Black,2023-04-10,800,Revlon
6124,20,Dark Brown,2025-02-16,750,Godrej
6125,27,Dark Brown,2024-11-05,900,Revlon
6126,25,Blonde,2023-08-16,850,BBlunt
6127,17,Dark Brown,2023-01-03,550,BBlunt
6128,22,Blue Black,2023-12-16,850,Streax
6129,17,Burgundy,2023-12-30,700,Godrej
6130,19,Burgundy,2025-04-29,700,Godrej
6131,27,Copper,2024-10-10,650,Godrej
6132,22,Burgundy,2025-03-30,900,Revlon
6133,19,Red Wine,2023-10-26,800,Revlon
6134,22,Ash Brown,2024-07-14,550,Garnier
6135,22,Burgundy,2024-06-18,800,Schwarzkopf
6136,16,Dark Brown,2024-01-18,600,Streax
6137,21,Ash Brown,2024-12-19,800,Schwarzkopf
6138,24,Burgundy,2023-04-19,850,L’Oreal
6139,17,Red Wine,2023-02-16,850,Revlon
6140,18,Dark Brown,2023-06-18,700,Garnier
6141,25,Blue Black,2024-05-19,650,Garnier
6142,20,Blonde,2023-05-24,900,BBlunt
6143,24,Blonde,2025-04-21,850,Revlon
6144,19,Burgundy,2025-01-04,700,Garnier
6145,16,Blonde,2025-01-30,750,BBlunt
6146,19,Burgundy,2025-01-08,700,L’Oreal
6147,21,Burgundy,2024-02-24,550,BBlunt
6148,20,Dark Brown,2023-04-20,900,L’Oreal
6149,28,Copper,2023-09-18,650,Schwarzkopf
6150,16,Mahogany,2024-09-17,850,Schwarzkopf
6151,19,Mahogany,2023-07-20,550,Godrej
6152,21,Copper,2023-07-12,600,Godrej
6153,28,Mahogany,2023-05-04,600,Streax
6154,25,Ash Brown,2025-05-22,700,BBlunt
6155,25,Mahogany,2024-02-07,650,Streax
6156,19,Burgundy,2023-08-09,800,Godrej
6157,24,Red Wine,2024-04-13,650,Revlon
6158,20,Red Wine,2025-04-24,650,BBlunt
6159,23,Blue Black,2025-03-11,650,Garnier
6160,24,Dark Brown,2023-07-15,700,Revlon
6161,25,Mahogany,2025-01-03,550,Streax
6162,20,Red Wine,2023-12-13,700,BBlunt
6163,21,Mahogany,2023-04-21,800,Streax
6164,16,Dark Brown,2025-02-14,550,Schwarzkopf
6165,26,Blue Black,2024-02-29,800,L’Oreal
6166,27,Red Wine,2023-02-17,750,Streax
6167,22,Burgundy,2024-10-10,750,Godrej
6168,19,Ash Brown,2025-05-07,900,Godrej
6169,26,Copper,2024-11-19,850,Godrej
6170,17,Copper,2024-08-25,850,BBlunt
6171,20,Copper,2023-05-07,550,Revlon
6172,27,Mahogany,2025-03-01,700,L’Oreal
6173,18,Red Wine,2024-04-06,800,Godrej
6174,21,Dark Brown,2024-04-13,800,Revlon
6175,23,Dark Brown,2024-11-05,850,Streax
6176,22,Red Wine,2024-08-26,850,Garnier
6177,18,Blue Black,2024-05-31,600,Schwarzkopf
6178,23,Burgundy,2023-05-18,800,Garnier
6179,17,Blonde,2024-05-25,700,L’Oreal
6180,25,Red Wine,2023-01-05,600,Godrej
6181,24,Ash Brown,2024-06-27,700,Garnier
6182,19,Blue Black,2025-01-23,650,Schwarzkopf
6183,16,Red Wine,2023-02-19,800,Revlon
6184,23,Red Wine,2024-07-20,650,Revlon
6185,22,Blue Black,2024-03-19,750,Garnier
6186,26,Blue Black,2025-05-08,750,Streax
6187,28,Mahogany,2024-08-22,550,Streax
6188,20,Red Wine,2024-05-09,800,Godrej
6189,25,Blonde,2024-06-04,850,Schwarzkopf
6190,28,Ash Brown,2025-03-10,600,L’Oreal
6191,20,Burgundy,2023-07-01,650,Godrej
6192,22,Burgundy,2024-12-09,700,BBlunt
6193,20,Blonde,2024-08-15,800,Garnier
6194,23,Dark Brown,2023-06-27,550,BBlunt
6195,26,Blue Black,2025-01-18,700,Garnier
6196,28,Blue Black,2025-04-14,650,L’Oreal
6197,21,Dark Brown,2023-05-12,800,Godrej
6198,28,Blue Black,2023-04-17,850,Schwarzkopf
6199,20,Dark Brown,2024-02-01,650,Streax
6200,24,Red Wine,2024-11-04,800,Streax
6201,26,Dark Brown,2024-09-06,800,Godrej
6202,17,Blue Black,2024-09-12,650,Garnier
6203,16,Blue Black,2023-11-26,650,Streax
6204,23,Red Wine,2024-05-31,700,Revlon
6205,27,Dark Brown,2024-01-29,550,BBlunt
6206,18,Red Wine,2024-03-04,650,Schwarzkopf
6207,26,Blonde,2024-09-15,750,Schwarzkopf
6208,27,Mahogany,2024-12-10,900,Streax
6209,27,Red Wine,2025-02-19,550,Godrej
6210,27,Ash Brown,2023-09-12,750,Godrej
6211,22,Blue Black,2023-10-08,700,Garnier
6212,25,Mahogany,2024-02-12,650,Revlon
6213,28,Burgundy,2023-12-18,550,BBlunt
6214,26,Blonde,2023-10-29,850,Revlon
6215,23,Dark Brown,2024-04-08,650,Schwarzkopf
6216,28,Mahogany,2025-04-04,800,Revlon
6217,28,Red Wine,2023-05-17,650,Streax
6218,21,Blue Black,2023-05-22,850,Garnier
6219,27,Blue Black,2024-02-27,550,Revlon
6220,25,Blue Black,2024-09-08,650,BBlunt
6221,24,Mahogany,2024-12-17,650,Schwarzkopf
6222,22,Blue Black,2025-02-05,600,L’Oreal
6223,25,Red Wine,2024-06-08,600,Schwarzkopf
6224,20,Dark Brown,2023-11-03,550,L’Oreal
6225,23,Mahogany,2025-05-13,550,BBlunt
6226,17,Blue Black,2024-12-19,800,Schwarzkopf
6227,22,Burgundy,2024-07-14,800,Schwarzkopf
6228,19,Burgundy,2025-05-31,900,Schwarzkopf
6229,24,Ash Brown,2023-11-18,650,Schwarzkopf
6230,27,Blue Black,2024-12-29,750,Garnier
6231,16,Blue Black,2025-01-24,550,Godrej
6232,22,Mahogany,2024-07-20,850,Schwarzkopf
6233,21,Mahogany,2024-10-09,650,Garnier
6234,23,Copper,2023-08-11,750,BBlunt
6235,20,Dark Brown,2023-07-25,600,Schwarzkopf
6236,16,Blue Black,2023-08-03,800,Revlon
6237,16,Ash Brown,2024-10-01,850,Schwarzkopf
6238,24,Dark Brown,2025-01-01,550,Streax
6239,25,Blue Black,2023-10-25,650,Schwarzkopf
6240,21,Dark Brown,2024-12-04,600,L’Oreal
6241,25,Red Wine,2023-12-20,900,Revlon
6242,20,Mahogany,2024-11-19,700,Schwarzkopf
6243,16,Blue Black,2023-05-16,600,Schwarzkopf
6244,21,Dark Brown,2024-12-28,650,Schwarzkopf
6245,21,Mahogany,2024-10-27,900,Garnier
6246,18,Blue Black,2023-07-02,800,BBlunt
6247,28,Blonde,2024-05-30,750,L’Oreal
6248,23,Mahogany,2024-07-09,850,Schwarzkopf
6249,16,Dark Brown,2024-12-11,850,BBlunt
6250,16,Ash Brown,2024-10-14,700,L’Oreal
6251,21,Blonde,2023-11-27,850,L’Oreal
6252,25,Red Wine,2024-12-28,700,Streax
6253,28,Blue Black,2023-04-29,900,L’Oreal
6254,16,Copper,2025-02-18,800,Schwarzkopf
6255,21,Red Wine,2023-12-27,700,Garnier
6256,16,Mahogany,2024-07-29,550,Schwarzkopf
6257,28,Blonde,2024-05-06,650,Schwarzkopf
